Date,SPY
2024-01-02 00:00:00-05:00,459.9912414550781
2024-01-03 00:00:00-05:00,456.2345886230469
2024-01-04 00:00:00-05:00,454.7650146484375
2024-01-05 00:00:00-05:00,455.3879089355469
2024-01-08 00:00:00-05:00,461.88897705078125
2024-01-09 00:00:00-05:00,461.1882629394531
2024-01-10 00:00:00-05:00,463.7965393066406
2024-01-11 00:00:00-05:00,463.59210205078125
2024-01-12 00:00:00-05:00,463.9132385253906
2024-01-16 00:00:00-05:00,462.21014404296875
2024-01-17 00:00:00-05:00,459.640869140625
2024-01-18 00:00:00-05:00,463.7283630371094
2024-01-19 00:00:00-05:00,469.50927734375
2024-01-22 00:00:00-05:00,470.50201416015625
2024-01-23 00:00:00-05:00,471.8741760253906
2024-01-24 00:00:00-05:00,472.3900146484375
2024-01-25 00:00:00-05:00,474.959228515625
2024-01-26 00:00:00-05:00,474.35589599609375
2024-01-29 00:00:00-05:00,478.11248779296875
2024-01-30 00:00:00-05:00,477.7427062988281
2024-01-31 00:00:00-05:00,469.9472351074219
2024-02-01 00:00:00-05:00,476.09796142578125
2024-02-02 00:00:00-05:00,481.11004638671875
2024-02-05 00:00:00-05:00,479.3582458496094
2024-02-06 00:00:00-05:00,480.7499084472656
2024-02-07 00:00:00-05:00,484.7596130371094
2024-02-08 00:00:00-05:00,484.97369384765625
2024-02-09 00:00:00-05:00,487.7765808105469
2024-02-12 00:00:00-05:00,487.5624694824219
2024-02-13 00:00:00-05:00,480.84722900390625
2024-02-14 00:00:00-05:00,485.2170104980469
2024-02-15 00:00:00-05:00,488.56488037109375
2024-02-16 00:00:00-05:00,486.1318054199219
2024-02-20 00:00:00-05:00,483.4554748535156
2024-02-21 00:00:00-05:00,483.8934631347656
2024-02-22 00:00:00-05:00,493.9078369140625
2024-02-23 00:00:00-05:00,494.24847412109375
2024-02-26 00:00:00-05:00,492.438232421875
2024-02-27 00:00:00-05:00,493.35308837890625
2024-02-28 00:00:00-05:00,492.7010498046875
2024-02-29 00:00:00-05:00,494.4723205566406
