Date,SPY
2024-01-02 00:00:00-05:00,459.9912109375
2024-01-03 00:00:00-05:00,456.234619140625
2024-01-04 00:00:00-05:00,454.7650146484375
2024-01-05 00:00:00-05:00,455.387939453125
2024-01-08 00:00:00-05:00,461.8890075683594
2024-01-09 00:00:00-05:00,461.1882629394531
2024-01-10 00:00:00-05:00,463.7965087890625
2024-01-11 00:00:00-05:00,463.5921325683594
2024-01-12 00:00:00-05:00,463.9132385253906
2024-01-16 00:00:00-05:00,462.2101135253906
2024-01-17 00:00:00-05:00,459.640869140625
2024-01-18 00:00:00-05:00,463.7283630371094
2024-01-19 00:00:00-05:00,469.50921630859375
2024-01-22 00:00:00-05:00,470.5019836425781
2024-01-23 00:00:00-05:00,471.87420654296875
2024-01-24 00:00:00-05:00,472.3900146484375
2024-01-25 00:00:00-05:00,474.95928955078125
2024-01-26 00:00:00-05:00,474.3558654785156
2024-01-29 00:00:00-05:00,478.1125183105469
2024-01-30 00:00:00-05:00,477.7427062988281
2024-01-31 00:00:00-05:00,469.947265625
2024-02-01 00:00:00-05:00,476.0979919433594
2024-02-02 00:00:00-05:00,481.11004638671875
2024-02-05 00:00:00-05:00,479.3581848144531
2024-02-06 00:00:00-05:00,480.74993896484375
2024-02-07 00:00:00-05:00,484.7596435546875
2024-02-08 00:00:00-05:00,484.9737243652344
2024-02-09 00:00:00-05:00,487.776611328125
2024-02-12 00:00:00-05:00,487.5624694824219
2024-02-13 00:00:00-05:00,480.8471984863281
2024-02-14 00:00:00-05:00,485.217041015625
2024-02-15 00:00:00-05:00,488.56488037109375
2024-02-16 00:00:00-05:00,486.1318359375
2024-02-20 00:00:00-05:00,483.4554443359375
2024-02-21 00:00:00-05:00,483.8934020996094
2024-02-22 00:00:00-05:00,493.9078063964844
2024-02-23 00:00:00-05:00,494.2485046386719
2024-02-26 00:00:00-05:00,492.43829345703125
2024-02-27 00:00:00-05:00,493.35308837890625
2024-02-28 00:00:00-05:00,492.7010803222656
2024-02-29 00:00:00-05:00,494.4723205566406
